name,type,id,level,play_cost,evolution_cost,evolution_color,evolution_level,xros_req,color,color2,digi_type,digi_type2,form,dp,attribute,rarity,stage,artist,main_effect,source_effect,alt_effect,series,pretty_url,date_added,tcgplayer_name,tcgplayer_id,set_name
Penguinmon,Digimon,BT18-021,3,3,1,,,,Blue,Red,Avian,,,1000,Vaccine,C,,,"[Your Turn] [Once Per Turn] When this Digimon or any of your Tamers would digivolve into multicolor Blue or Red Digimon cards, reduce the digivolution cost by 1.",＜Jamming＞ (This Digimon can't be deleted in battles against Security Digimon).,,Digimon Card Game,penguinmon-bt18-021,2024-06-09 12:20:19,Penguinmon,586911,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Kumamon,Digimon,BT18-022,4,5,3,,,[Digivolve] [Tommy Himi]: Cost 2  [Digivolve] [Korikakumon]: Cost 0,Blue,Red,Beastkin,,Hybrid,5000,Variable,SR,Hybrid,,[When Digivolving] Trash the bottom 2 digivolution cards of 1 of your opponent's Digimon. [When Attacking] [Once Per Turn] 1 of your Digimon or Tamers may digivolve into a blue or red Digimon card with the [Hybrid] trait in the hand with the digivolution cost reduced by 1.,"[All Turns] When this Digimon would leave the battle area other than by your effects, you may play 1 Tamer card with inherited effects from this Digimon's digivolution cards without paying the cost.",[Digivolve] [Tommy Himi]: Cost 2  [Digivolve] [Korikakumon]: Cost 0,Digimon Card Game,kumamon-bt18-022,2024-06-04 12:20:18,Kumamon,586838,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0', 'Special Booster Ver.2.0 Lucky Pack']"
Lanamon,Digimon,BT18-023,4,5,2,,,[Digivolve] [Calmaramon]: Cost 0,Blue,,Fairy,,Hybrid,5000,Variable,C,Hybrid,,[On Play] [When Digivolving] Reveal the top 3 cards of your deck. Add 1 Digimon card with the [Aqua] or [Sea Animal] in any of its traits among them to the hand or place 1 such card as any of your blue Digimon's bottom digivolution card. Return the rest to the bottom of the deck.,[When Attacking] [Once Per Turn] You may return 1 level 3 Digimon to the hand.,[Digivolve] [Calmaramon]: Cost 0,Digimon Card Game,lanamon-bt18-023,2024-05-29 12:20:20,Lanamon,586927,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Calmaramon,Digimon,BT18-024,4,6,3,,,[Digivolve] [Lanamon]: Cost 1,Blue,,Aquatic,,Hybrid,6000,Variable,C,Hybrid,,"[On Play] [When Digivolving] If a level 3 Digimon card Is in this Digimon's digivolution cards, return 1 of your opponent's level 4 or lower Digimon to the hand. If there isn't, you may place 1 blue level 3 Digimon card from your hand as this Digimon's bottom digivolution card.",[When Attacking] [Once Per Turn] You may return 1 level 3 Digimon to the hand.,[Digivolve] [Lanamon]: Cost 1,Digimon Card Game,calmaramon-bt18-024,2024-05-30 7:35:56,Calmaramon,586928,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Korikakumon,Digimon,BT18-025,4,6,4,,,[Digivolve] [Tommy Himi]: Cost 3  [Digivolve] [Kumamon]: Cost 1,Blue,Red,Beast,,Hybrid,7000,Variable,R,Hybrid,,＜Jamming＞ (This Digimon can't be deleted in battles against Security Digimon). [On Play] [When Digivolving] 1 of your opponent's Digimon with no digivolution cards can't suspend until the end of their turn.,＜Jamming＞ (This Digimon can't be deleted in battles against Security Digimon).,[Digivolve] [Tommy Himi]: Cost 3  [Digivolve] [Kumamon]: Cost 1,Digimon Card Game,korikakumon-bt18-025,2024-06-04 12:20:30,Korikakumon,586839,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
DaiPenmon,Digimon,BT18-026,5,8,4,,,[Digivolve] Blue/Red Lv.4 w/[Hybrid] trait: Cost 3,Blue,Red,Cyborg,,Hybrid,8000,Variable,U,Hybrid,,"[Hand] [Main] By placing 1 [Kumamon] and [Korikakumon] from your trash under 1 of your blue or red Tamers, that Tamer digivolves into this card for digivolution cost of 3, ignoring its digivolution requirements. ＜Iceclad＞ (Other than against Security Digimon, compare the number of digivolution cards instead of DP in this Digimon's battles). [When Digivolving] Delete 1 of your opponent's Digimon with no digivolution cards.",[All Turns] This Digimon gets +2000 DP.,[Digivolve] Blue/Red Lv.4 w/[Hybrid] trait: Cost 3,Digimon Card Game,daipenmon-bt18-026,2024-06-09 12:20:23,DaiPenmon,586835,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Mermaimon,Digimon,BT18-027,5,8,3,,,,Blue,,Aquabeast,,,8000,Data,C,,,[When Attacking] You may play 1 blue level 3 Digimon card or 1 Tamer card from this Digimon's digivolution cards without paying the cost.,,,Digimon Card Game,mermaimon-bt18-027,2024-05-29 7:35:08,Mermaimon,586929,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
AncientMegatheriummon,Digimon,BT18-028,6,11,3,,,"DigiXros Requirements [DigiXros -2] [Kumamon] x [Korikakumon]  When this would be played, you may place specified cards from your hand/battle area under it. Each one reduces the play cost.",Blue,Red,Ancient Animal,Ten Warriors,,11000,Data,R,,,"[On Play] [When Digivolving] Trash the bottom 2 digivolution cards of all of your opponent's Digimon. None of their Digimon with no digivolution cards can suspend until the end of their turn. [All Turns] When this Digimon would leave the battle area, you may play 1 level 4 or lower Digimon card with the [Mammal], [Ice-Snow] or [Hybrid] trait from this Digimon's digivolution cards without paying the cost.",,"DigiXros Requirements [DigiXros -2] [Kumamon] x [Korikakumon]  When this would be played, you may place specified cards from your hand/battle area under it. Each one reduces the play cost.",Digimon Card Game,ancientmegatheriummon-bt18-028,2024-06-05 7:28:55,AncientMegatheriummon,586915,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
AncientMermaimon,Digimon,BT18-029,6,12,4,,,"DigiXros Requirements [DigiXros -2] [Lanamon] x [Calmaramon]  When this would be played, you may place specified cards from your hand/battle area under it. Each one reduces the play cost.",Blue,,Ancient Aquabeast,Ten Warriors,,12000,Data,U,,,"[On Play] [When Digivolving] Return 1 of your opponent's level 4 or lower Digimon to the hand. For each of your other Digimon, add 1 to this effect's level maximum. [All Turns] When this Digimon would leave the battle area, you may return to the hand or play 1 level 4 or lower blue Digimon card from this Digimon's digivolution cards without paying the cost .",,"DigiXros Requirements [DigiXros -2] [Lanamon] x [Calmaramon]  When this would be played, you may place specified cards from your hand/battle area under it. Each one reduces the play cost.",Digimon Card Game,ancientmermaimon-bt18-029,2024-05-30 12:20:24,AncientMermaimon,586919,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Candlemon,Digimon,BT18-030,3,3,,,,,Yellow,,Flame,,,1000,Data,C,,,[On Play] Reveal the top 3 cards of your deck. Add 1 yellow card with the [Data] trait and 1 card with the [Witchelny] trait among them to the hand. Return the rest to the bottom of the deck.,"[All Turns] [Once Per Turn] When this yellow Digimon with the [Data] or [Witchelny] trait would leave the battle area by your opponent's effects, by trashing your top security card, it doesn't leave.",,Digimon Card Game,candlemon-bt18-030,2024-05-30 12:20:29,Candlemon,587297,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Neemon,Digimon,BT18-031,3,3,0,,,,Yellow,,Beast,,,1000,Data,C,,,"[On Play] Reveal the top 3 cards of your deck. Add 1 card with the [Hybrid] or [Ten Warriors] trait and 1 yellow Tamer card with inherited effects among them to the hand. Return the rest to the bottom of the deck. [Your Turn] [Once Per Turn] When any of your Tamers with inherited effects are played, gain 1 memory.",,,Digimon Card Game,neemon-bt18-031,2024-06-07 12:20:26,Neemon,586901,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Luxmon,Digimon,BT18-032,3,3,0,,,,Yellow,,Angel,,,1000,Vaccine,C,,,"[Your Turn] [Once Per Turn] When any other Digimon with the [Angel], [Archangel] or [Three Great Angels] trait is played, gain 1 memory.",[When Attacking] [Once Per Turn] 1 of your opponent's Digimon gets -2000 DP for the turn.,,Digimon Card Game,luxmon-bt18-032,2024-05-27 15:14:30,Luxmon,587298,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Patamon,Digimon,BT18-033,3,3,0,,,,Yellow,,Mammal,,,2000,Data,R,,,"[Hand] [Main] If your breeding area is empty, by returning 1 Digimon card with the [Three Great Angels] trait from your trash to the bottom of the deck, play this card in your breeding area without paying the cost.",,,Digimon Card Game,patamon-bt18-033,2024-05-27 15:14:30,Patamon,587299,"['Box Promotion Pack: Elemental Successor', 'Box Promotion: Special Booster Ver.2.0', 'BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Lucemon,Digimon,BT18-034,3,10,,,,[Digivolve] [Cupimon]: Cost 5,Yellow,,Angel,,,10000,Vaccine,R,,,"[Start of Your Main Phase] [On Play] By trashing 1 card in your hand, your opponent may trash their top security card. If this effect didn't trash, ＜Recovery +1 (Deck)＞ (Place the top card of your deck on top of your security stack). [End of Your Turn] [Once Per Turn] By placing 1 of your level 6 Digimon on top of your security stack, this Digimon may digivolve into [Lucemon: Chaos Mode] in your trash without paying the cost.",,[Digivolve] [Cupimon]: Cost 5,Digimon Card Game,lucemon-bt18-034,2024-06-13 18:02:14,Lucemon,586902,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Piddomon,Digimon,BT18-035,4,4,2,,,,Yellow,,Angel,,,4000,Vaccine,C,,,"[Security] At the end of the battle, play this card without paying the cost.",[When Attacking] [Once Per Turn] 1 of your opponent's Digimon gets -2000 DP for the turn.,,Digimon Card Game,piddomon-bt18-035,2024-05-27 15:14:30,Piddomon,587300,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Wizardmon,Digimon,BT18-036,4,5,2,,,,Yellow,,Wizard,Witchelny,,5000,Data,C,,,"[When Digivolving] By trashing the top card of your security stack, ＜Draw 1＞ (Draw 1 card from your deck) and gain 1 memory.","[All Turns] [Once Per Turn] When this yellow Digimon with the [Data] or [Witchelny] trait would leave the battle area by your opponent's effects, by trashing your top security card, it doesn't leave.",,Digimon Card Game,wizardmon-bt18-036,2024-05-31 12:20:33,Wizardmon,587301,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Lobomon,Digimon,BT18-037,4,5,3,,,[Digivolve] [Koji Minamoto]: Cost 2  [Digivolve] [KendoGarurumon]: Cost 0,Yellow,Blue,Warrior,,Hybrid,5000,Variable,R,Hybrid,,"[When Digivolving] Search your security stack. You may add 1 card with the [Hybrid] or [Ten Warriors] trait among them to your hand. If you added, ＜Recovery +1 (Deck)＞ (Place the top card of your deck on top of your security stack). Then, shuffle your security stack.","[When Attacking] If you have 7 or fewer cards in your hand, ＜Draw 1＞ (Draw 1 card from your deck).",[Digivolve] [Koji Minamoto]: Cost 2  [Digivolve] [KendoGarurumon]: Cost 0,Digimon Card Game,lobomon-bt18-037,2024-05-27 15:14:30,Lobomon,586794,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
ArkhaiAngemon,Digimon,BT18-038,5,6,3,,,[Digivolve] Lv.4 w/[Angel] trait: Cost 3,Yellow,,Principality,,,6000,Vaccine,U,,,"[On Play] [On Deletion] You may place 1 Digimon card with the [Angel], [Archangel] or [Three Great Angels] trait from your hand at the bottom of your security stack. Then, if you have 4 or more security cards, add the top card of your security stack to the hand.",[On Deletion] ＜Recovery +1 (Deck)＞ (Place the top card of your deck on top of your security stack).,[Digivolve] Lv.4 w/[Angel] trait: Cost 3,Digimon Card Game,arkhaiangemon-bt18-038,2024-06-03 12:20:34,ArkhaiAngemon,587302,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Mistymon,Digimon,BT18-039,5,7,3,,,,Yellow,,Magic Warrior,Witchelny,,7000,Virus,U,,,"＜Barrier＞ (When this Digimon would be deleted in battle, by trashing the top card of your security stack, prevent that deletion). [On Play] [When Digivolving] By trashing the top card of your security stack, change the original DP of 1 Digimon to 6000 until the end of your opponent's turn.","[All Turns] [Once Per Turn] When a card is removed from your security stack, unsuspend this Digimon.",,Digimon Card Game,mistymon-bt18-039,2024-05-31 12:20:38,Mistymon,587303,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
Dynasmon,Digimon,BT18-040,6,7,4,,,,Yellow,Red,Holy Warrior,Royal Knight,,12000,Data,SR,,,"[Hand] [Counter] ＜Blast Digivolve＞ (Your Digimon may digivolve into this card without paying the cost). ＜Raid＞ (When this Digimon attacks, you may switch the target of attack to 1 of your opponent's unsuspended Digimon with the highest DP). [On Play] [When Digivolving] [When Attacking] By trashing the top card of your security stack, 1 of your opponent's Digimon gets -6000 DP until the end of their turn. [All Turns] While you have 3 or fewer security cards, this Digimon gains ＜Blocker＞ (At blocker timing, by suspending this Digimon, it becomes the attack target) and gets +4000 DP.","Ace Overflow ＜-4＞ (As this card moves from the field or under a card to an area other than those, lose 4 memory.)",,Digimon Card Game,dynasmon-bt18-040,2024-05-31 12:20:41,Dynasmon ACE,587304,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0', 'Special Booster Ver.2.0 Lucky Pack']"
MetalEtemon,Digimon,BT18-041,6,11,3,,,[Digivolve] Lv.5 w/[NSp] trait: Cost 3  [DNA Digivolve] Blue/Yellow Lv.5 + Green/Black Lv.5 : Cost 0 Stack the 2 specified Digimon and digivolve unsuspended.,Yellow,Black,Cyborg,NSp,,11000,Virus,U,,,"[On Play] [When Digivolving] [On Deletion] 1 of your opponent's Digimon gains ＜Security A. -2＞ (This Digimon checks 2 fewer security cards) until the end of their turn. Then, ＜De-Digivolve 1＞ 1 of your opponent's Digimon (Trash the top card. You can't trash past level 3 cards).",,[Digivolve] Lv.5 w/[NSp] trait: Cost 3  [DNA Digivolve] Blue/Yellow Lv.5 + Green/Black Lv.5 : Cost 0 Stack the 2 specified Digimon and digivolve unsuspended.,Digimon Card Game,metaletemon-bt18-041,2024-06-01 12:20:29,MetalEtemon,587305,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
MagnaGarurumon,Digimon,BT18-042,6,13,5,,,[Digivolve] [Koji Minamoto] w/5 [Hybrid] trait cards under: Cost 5,Yellow,Purple,Cyborg,,Hybrid,13000,Variable,SR,Hybrid,,"[When Digivolving] [End of Opponent's Turn] [Once Per Turn] By placing 1 Digimon card from this Digimon's digivolution cards as your bottom security card, delete all of your opponent's Digimon with the same level as the placed card. [All Turns] [Once Per Turn] When a Digimon attacks, by adding the top card of your security stack to the hand, unsuspend this Digimon.",,[Digivolve] [Koji Minamoto] w/5 [Hybrid] trait cards under: Cost 5,Digimon Card Game,magnagarurumon-bt18-042,2024-05-27 15:14:30,MagnaGarurumon,586798,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0', 'Special Booster Ver.2.0 Lucky Pack']"
Tinkermon,Digimon,BT18-043,3,3,1,,,,Green,Red,Fairy,,,1000,Virus,C,,,"[Your Turn] [Once Per Turn] When this Digimon or any of your Tamers would digivolve into a multicolored Digimon that is green or red, reduce the digivolution cost by 1.","＜Piercing＞ (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would).",,Digimon Card Game,tinkermon-bt18-043,2024-06-17 12:02:20,Tinkermon,586910,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
FunBeemon,Digimon,BT18-044,3,3,1,,,[Digivolve] Lv.2 w/[Royal Base] trait: Cost 0,Green,Black,Insectoid,X Antibody,,1000,Virus,U,,,"[Security] [All Turns] All of your [Royal Base] trait Digimon get +1000 DP. [On Play] By placing 1 Digimon card with the [Royal Base] trait in your hand face up as the bottom security card, add your top security card to the hand.",[All Turns] This Digimon gets +1000 DP.,[Digivolve] Lv.2 w/[Royal Base] trait: Cost 0,Digimon Card Game,funbeemon-bt18-044,2024-06-08 12:20:18,FunBeemon - BT18-044,587306,"['BT-18: Booster Elemental Successor', 'BT18-19: Special Booster Ver.2.0']"
